id,name_eg,name_ar,actors_name_eg,actors_name_ar,genres_name_eg,genres_name_ar,poster_url,final_rating
1718,al ashqiyaa al thalatha,الأشقياء الثلاثة,"Soad Hosny, Shokry Sarhan, Ahmad Ramzy, Youssef Fakhr El Din, Abdelkhalek Saleh","سعاد حسني, شكري سرحان, أحمد رمزي, يوسف فخر الدين, عبدالخالق صالح","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtam1ibXBqRWN2Y3ZjY05tUGF3Q2o.jpg,2.8322597595
1719,albanat sharbat,البنات شربات,"Ahlam, Awatef Youssef, Ragaa Youssef, Ismail Yasin, Elias Moaadab, Abd El Fatah El Quossary","أحلام, عواطف يوسف, رجاء يوسف, إسماعيل يس, إلياس مؤدب, عبدالفتاح القصري","drama, Familial, comedy, Music, old movie","دراما, عائلي, كوميديا, موسيقي, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtam1idk5hY21FbVRtd0xjbWptRHo.jpg,2.8322597595
1720,samiha badrans case,قضية سميحة بدران,"Nabila Obeid, Youssef Shabaan, Salah Kabil, Mahmoud AbuZeid, Fouad Khalil","نبيلة عبيد, يوسف شعبان, صلاح قابيل, محمود أبو زيد, فؤاد خليل",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21MY21ibXZ2TlRFRWNjd3hhbWR6eFB2dw.jpg,2.8321194745
1721,tyr fy alsma,طير في السما,"Athar El Hakeim, Iman El Bahr Darweesh, Samir Ghanem, Emad Moharam, Dalal Abdelaziz, Ahmad Bedir","آثار الحكيم, إيمان البحر درويش, سمير غانم, عماد محرم, دلال عبدالعزيز, أحمد بدير","Music, old movie","موسيقي, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21Zb3RjbWptYm1iRWNhd1RJUG1idmNhbWo.jpg,2.8321194745
1722,elghagar,الغجر,"Fifi Abdou, Mohye Ismail, Elshahat Mabrouk, Hanan Shawqi, Sherif Adolmonem, Hamdy Gheith","فيفي عبده, محيي إسماعيل, الشحات مبروك, حنان شوقي, شريف عبدالمنعم, حمدي غيث","drama, Action, old movie","دراما, اكشن, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbWJtb2NtYm1FRWNhbUVtRW1ZbW1teG1J.jpg,2.83208324
1723,angham,أنغام,"Walid Tawfik, Athar El Hakeim, Mahmoud El Qala'awy, Randa, Samia Mohsen, Salama Elias","وليد توفيق, آثار الحكيم, ' محمود القلعاوي, راندا, سامية محسن, سلامة إلياس","Music, old movie","موسيقي, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21Zb052bUVtYm1qRWNtYm1ibWp3Zk5qeG1n.jpg,2.83208324
1724,sands of gold,رمال من ذهب,"Faten Hamama, Abdulwahhab Al Doukali, Elena Maria Tejero, Carolus Munoz, Ruben Rojo","فاتن حمامة, عبدالوهاب الدوكالي, ايلينا ماريا تيخيرو, كارولوس مونوز, روبين روخو","drama, Action, old movie","دراما, اكشن, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZ2TnZtRXZSY21tbXZtbVBtbXZrd3g.jpg,2.83208324
1725,ana w omy,أنا وأمي,"Taheyya Kariokka, Roshdy Abaza, Awatef Youssef, Nazim Sharawy, Ragaa Youssef, Maher El Attar","تحية كاريوكا, رشدي أباظة, عواطف يوسف, نظيم شعراوي, رجاء يوسف, ماهر العطار","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtdm1idmNtbUVjYW1ZYnZOam1wdks.jpg,2.83208324
1726,leylat al qatl,ليلة القتل,"Fifi Abdou, Elham Shahein, Farouk El Feshawi, Mamdouh Abdelalim, Khaled Mahmoud, Zouzou Nabil","فيفي عبده, إلهام شاهين, فاروق الفيشاوي, ممدوح عبدالعليم, خالد محمود, زوزو نبيل","excitement, old movie, crime","اثارة, جريمة, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtYm1Uam1hY3htcHBtbVRibVR6.jpg,2.831924412
1727,la shaya yahim,لا شيء يهم,"Zubaida Tharwat, Nour El Sherif, Salah Kabil, Nahed Yousri, Ashraf Abdelghafour, Tawfik El Deken","زبيدة ثروت, نور الشريف, صلاح قابيل, ناهد يسري, أشرف عبدالغفور, توفيق الدقن","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtcHZtcGVjbWhUYm1FbW1QUHZ3.jpg,2.831924412
1728,regal bela malameh,رجال بلا ملامح,"Nadia Lotfi, Salah Zo El Faqqar, Mahmoud El Meleigy, Aida Kamel, Seham Fathy, Soheir Fakhry","نادية لطفي, صلاح ذو الفقار, محمود المليجي, عايدة كامل, سهام فتحي, سهير فخري","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtam1ibWJtYkVjeHZjbUVQUG1tUGE.jpg,2.831924412
1729,melodrama habibi,ميلودراما حبيبي,"Juila Qassar, Biar Shamsian, Patrick Chesnais, Pierrette Katrib, ilina ChoueiryS","جوليا قصار, بيار شماسيان, باتريك شيناي, بياريت قطريب, ‏ سيلينا شويري",,,https://i.egycdn.com/pic/WmFwZndlY21qbVlibVRibUVFY21URW12UG12d1R2bWI.jpg,2.8317194475
1730,tears in wedding night,دموع في ليلة الزفاف,"Omar Khorsheid, Farid Shawqy, Poussy, Mohamed El Bashary, Hamdy Youssef, Azza Gamal ElDin","عمر خورشيد, فريد شوقي, بوسي, محمد البشاري, حمدي يوسف, عزة جمال","romantic, old movie","رومانسية, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtRW1tbUVtdkVjUG1IY3dUemFtYmN3.jpg,2.831701128
1731,almrat alakhra,المرأة الأخرى,"Mervat Amin, Nour El Sherif, Nabila Obeid, Magdi Wahba, Rashwan Tawfek, Emad Hamdy","ميرفت أمين, نور الشريف, نبيلة عبيد, مجدي وهبة, رشوان توفيق, عماد حمدي",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbUV2Y21tbVRqRWNtRW1qbVl6eGN3YXg.jpg,2.831701128
1732,l3bt el 7obwalgwaz,لعبة الحب والجواز,"Soad Hosny, Farid Shawqy, Mohamed Reda, Samir Sabri, Soheir El Bably, Layla Fahmy","سعاد حسني, فريد شوقي, محمد رضا, سمير صبري, سهير البابلي, ليلى فهمي","romantic, drama, old movie","رومانسية, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtWWptYnZjRWNtSXhtRW1ZanhtVG0.jpg,2.831701128
1733,strawberry war,حرب الفراولة,"Yousra, Mahmoud Hemeida, Samy El Adl, Sahar Rami, Amina Rizq, Alaa Wali El Din","يسرا, محمود حميدة, سامي العدل, سحر رامي, أمينة رزق, علاء ولي الدين","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtYnZjbXBiRWNtandDam1wTGN4bA.jpg,2.8316755655
1734,the quay,الرصيف,"Farouk El Feshawi, Mahmoud El Gendy, Sawsan Bader, Nagwa Fouad, ElMontaser Bellah, Hanan Shawqi","فاروق الفيشاوي, محمود الجندي, سوسن بدر, نجوى فؤاد, المنتصر بالله, حنان شوقي","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUV2Y3ZjbWJtYkVjbW1tcFlJbG12UG1i.jpg,2.8314006595
1735,amrat lel7b,امرأة للحب,"Mahmoud Yassine, Soheir Ramzy, Mahmoud El Meleigy, Emad Hamdy, Sayed Zayan, Safia El Emary","محمود ياسين, سهير رمزي, محمود المليجي, عماد حمدي, سيد زيان, صفية العمري",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbUVtYm1UcHVjYW1vd2xtdlBtdlA.jpg,2.8314006595
1736,ihtaress nahnu al maganeen,إحترس!!! نحن المجانين,"Nahed Sherif, Mostafa Fahmi, Safaa Abo ElSaoud, Saeed Saleh, Salah El Saadani, Younes Shalaby","ناهد شريف, مصطفى فهمي, صفاء أبو السعود, سعيد صالح, صلاح السعدني, يونس شلبي",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbXZtb05tbXVjbVRtbUJOYlBLYQ.jpg,2.831243656
1737,kafani ya qalb,كفانى يا قلب,"Shams El Baroudi, Farid Shawqy, Hassan Youssef, Omar ElHariri, Gamil Rateb, Nazim Sharawy","شمس البارودي, فريد شوقي, حسن يوسف, عمر الحريري, جميل راتب, نظيم شعراوي",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbXZtbW1qdnRjRWN4d1RtbW1tcG1tbW1F.jpg,2.831243656
1738,khalik ma allah,خليك مع الله,"Mohamed ElKahlawy, Ismail Yasin, Mahmoud El Meleigy, Zinat Sedki, Zomoroda","محمد الكحلاوي, إسماعيل يس, محمود المليجي, زينات صدقي, زمردة","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtVG1tYnZSY2NORW1tbUVtZk5tbWo.jpg,2.831243656
1739,the white coin,القرش الأبيض,"Laila Fawzy, Mahmoud Ismail, Fauzi El Gazaierli, Abbas Fares, Ismail Yasin, Horeya Mohamed","ليلى فوزي, محمود إسماعيل, فوزي الجزايرلي, عباس فارس, إسماعيل يس, حورية محمد","Music, comedy, old movie","موسيقي, كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbWJtWWJtbXZjRWNjd3hQdmtrTnhq.jpg,2.831243656
1740,alrgl alshrs,الرجل الشرس,"Farid Shawqy, Youssef Mansour, Salwa Khattab, Abu Bakr Ezzat, Osama Abbas, Youssef Fawzy","فريد شوقي, يوسف منصور, سلوى خطاب, أبو بكر عزت, أسامة عباس, يوسف فوزي",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbWJtTE5qbWFjbW9Odnh2d2x2Y212.jpg,2.8310035155
1741,alkhubz almra,الخبز المر,"Farid Shawqy, Mahmoud Abdelaziz, Shwikar, Saeed Saleh, Mohamed Khairy, Sherihan","فريد شوقي, محمود عبدالعزيز, شويكار, سعيد صالح, محمد خيري, شريهان","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtam1FbWptZWNjTmpQd1RUanhtSQ.jpg,2.8310035155
1742,almulaein,الملاعين,"Farid Shawqy, Soheir Ramzy, Mostafa Fahmi, Sanaa Jamil, Mona Gabr, Hussien El Sherbiny","فريد شوقي, سهير رمزي, مصطفى فهمي, سناء جميل, منى جبر, حسين الشربيني","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtYnZOcGVjbWJ2Y3ZjdnROVEhj.jpg,2.8310035155
1743,fatah shaza,فتاة شاذة,"Roshdy Abaza, Ahmad Ramzy, Shwikar, Youssef Fakhr El Din, Mahmoud El Meleigy, Tawfik El Deken","رشدي أباظة, أحمد رمزي, شويكار, يوسف فخر الدين, محمود المليجي, توفيق الدقن","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtVFR2bXVjbW1tTE52dlVUQnc.jpg,2.8310035155
1744,twns alelyl,تونس الليل,"amal alhadhili, Raouf Bin Omar, hilmi aldaridi, Amira Shibli","آمال الهذيلي, رؤوف بن عمر, حلمي الدريدي, أميرة شبلي",drama,دراما,https://i.egycdn.com/pic/WmFwZndlY21MTm1tRW1qbXZtdWNtalB2Y3ZORVBtam1J.jpg,2.8309580265
1745,el dassas,الدساس,"Zeina, Lotfy Labib, Ahmed Fathy, Eman AlSayyed, Bayyumy Fouad, Sarah Adel","زينة, لطفي لبيب, أحمد فتحي, إيمان السيد, بيومي فؤاد, سارة عادل","horror, comedy","رعب, كوميديا",https://i.egycdn.com/pic/WmFwZndlY21tbXZ2dE5wYWNjd2x4bG1ibXhqbWI.jpg,2.830816124
1746,alustadh yaerif akthar,الأستاذ يعرف أكثر,"Poussy, Farouk El Feshawi, Farid Shawqy, Emad Rashad, Rawia Saleh, Ezzat Abduljawwad","بوسي, فاروق الفيشاوي, فريد شوقي, عماد رشاد, راوية صالح, عزت عبدالجواد","drama, old movie, crime","جريمة, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtRW1qbVRhY21ITm1QeG1yTkU.jpg,2.8306310355
1747,ana almgnwn,أنا المجنون,"Nadia El Gendy, Farid Shawqy, Adel Adham, Magdi Wahba, Ahmed Adaweya, Ahmed Abdel Wareth","نادية الجندي, فريد شوقي, عادل أدهم, مجدي وهبة, أحمد عدوية, أحمد عبدالوارث","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtVEVtYm11Y21qYXdDam1ZbWx2dw.jpg,2.8306310355
1748,el bent elly alet la,البنت اللي قالت لا,"Mostafa Fahmi, Soheir Ramzy, Samir Ghanem, Waheid Seif, Suhaila Farahat, Hala Fouad","مصطفى فهمي, سهير رمزي, سمير غانم, وحيد سيف, سهيلة فرحات, هالة فؤاد","drama, comedy, old movie","دراما, كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbWJtcG9jbW1FY2xtdm1FbUVsdk5Hdw.jpg,2.8306310355
1749,ibn zawat,ابن ذوات,"Nagah Sallam, Ismail Yasin, Katie, Abdelsalam El Nabolsi, Mimi Shakib, Zouzou Shakib","نجاح سلام, إسماعيل يس, كيتي, عبدالسلام النابلسي, ميمي شكيب, زوزو شكيب","Music, old movie","موسيقي, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtVG12dFJjY052bUV4dmNtRVB2dw.jpg,2.8306310355
1750,31 12,31/12,"Ola Ghanem, Edward, Rami Wahid, Ashraf Meslehi, Samy El Adl, Adel Ammar","علا غانم, إدوارد, رامي وحيد, أشرف مصيلحي, سامي العدل, عادل عمار","excitement, comedy, crime","اثارة, جريمة, كوميديا",https://i.egycdn.com/pic/WmFwZndlY21tbUVtcHZtam1qRWNtb2Ntdm12YWx2dGM.jpg,2.8303419465
1751,zawjat muharama,زوجة محرمة,"Soheir Ramzy, Farouk El Feshawi, Salah Kabil, Nadia Fahmy, Mohamed El Sawy, Muhammad Khalil","سهير رمزي, فاروق الفيشاوي, صلاح قابيل, نادية فهمي, محمد الصاوي, محمد خليل","drama, romantic, Familial, old movie","دراما, رومانسية, عائلي, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtdm12bUV2UmNjTlRCd3h4dmN2dw.jpg,2.8303419465
1752,ged3an bab el sha3rya,جدعان باب الشعريه,"Hussein Fahmy, Shokry Sarhan, Esaad Younes, Khaled Zaky, Mohamed Reda, Ahmad Bedir","حسين فهمي, شكري سرحان, إسعاد يونس, خالد زكي, محمد رضا, أحمد بدير","drama, excitement, old movie","دراما, اثارة, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtbW1FdmNtdkVjbUVsbUxjbW1tSWFh.jpg,2.8303419465
1753,gft aldmw3,جفت الدموع,"Nagat El Saghera, Mahmoud Yassine, Mahmoud El Meleigy, Abdelmonem Ibrahim, Youssef Shabaan, Laila Hamada","نجاة الصغيرة, محمود ياسين, محمود المليجي, عبدالمنعم إبراهيم, يوسف شعبان, ليلى حمادة",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbUVtbW1UVGJFY2N0Y21idmNtdm1ibUVjdw.jpg,2.8303336465
1754,al3b2ry wal7b,العبقري والحب,"Farouk El Feshawi, Elham Shahein, Mahmoud El Gendy, Salwa Othman, Huda Ramzi, Aaidah Riyadh","فاروق الفيشاوي, إلهام شاهين, محمود الجندي, سلوى عثمان, هدى رمزي, عايدة رياض",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbUV2Y3ZObW1lY21ZYmNOVG12Y2N0Yw.jpg,2.830144378
1755,al3yal altybyn,العيال الطيبين,"Nadia Fouad, Samir Ghanem, Samir Sabri, Mervat Amin, Azza Sherif, Abdelmonem Madbouly","نادية فؤاد, سمير غانم, سمير صبري, ميرفت أمين, عزة شريف, عبدالمنعم مدبولي",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbUVtcGptbXZjRWNtVHZQbWp2Y3ZOam1t.jpg,2.830144378
1756,emrat 7ay2rt,امرأة حائرة,"Nahed Sherif, Nour El Sherif, Abdel Latif Fathy, Sherifa Fadel, Ahmed Tarabishi","ناهد شريف, نور الشريف, عبداللطيف فتحي, شريفة فاضل, أحمد طرابيشي","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtRXZjdnRSY3h2TlR2bUVtYm12dmM.jpg,2.830144378
1757,re7let youssef,رحلة يوسف,"Atef Abdellateef, Reem Helal, Mohamed Nagaty, Samy Maghawry, Khaled Elish, Ilham Ouaziz","عاطف عبداللطيف, ريم هلال, محمد نجاتي, سامي مغاوري, خالد عليش, إلهام واعزيز","excitement, drama","اثارة, دراما",https://i.egycdn.com/pic/WmFwZndlY21URW1qbVRFbXBtRWNtdm12bXBqbWJtam1tbXY.jpg,2.830043011
1758,wal3ane,ولعانة,"Maguy Bou Ghosn, Rita Metri, Ruaa Hossami, Wissam Sabbagh, Shukran Murtaja, Carlos Azar","ماغي بوغصن, ريتا متري, رؤى حسامي, وسام صباغ, شكران مرتجى, كارلوس عازار","Action, comedy, excitement","اكشن, كوميديا, اثارة",https://i.egycdn.com/pic/WmFwZndlY3ZOanZjbUxjbXZFY2NrTmptRVBtVG1tYg.jpg,2.830043011
1759,maqas amm qandil,مقص عم قنديل,"Farid Shawqy, Salah El Saadani, Athar El Hakeim, Thoraya Helmy, Farida Saif AlNasr, Hadi Al Jayyar","فريد شوقي, صلاح السعدني, آثار الحكيم, ثريا حلمي, فريدة سيف النصر, هادي الجيار","drama, Familial, old movie","دراما, عائلي, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtdm1ZRXZjRWN4bW12d1Btam1Ub3c.jpg,2.830043011
1760,alerhab,الإرهاب,"Nadia El Gendy, Farouk El Feshawi, Salah Kabil, Ahmad Bedir, Ahmed Seyam, Lewis Youssef","نادية الجندي, فاروق الفيشاوي, صلاح قابيل, أحمد بدير, أحمد صيام, لويس يوسف","drama, old movie, crime","جريمة, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtb05qdlJjdmNtYmN3eG1MY21FbA.jpg,2.8300409915
1761,eliesh dakhal el geish,عليش دخل الجيش,"Mohamed Saad, Younes Shalaby, Souad Nasr, Mahmoud El Qala'awy, Naeima El Soghaiar, Galeela Mahmoud","محمد سعد, يونس شلبي, سعاد نصر, ' محمود القلعاوي, نعيمة الصغير, جليلة محمود","comedy, old movie","كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZ2Y21ITkVFY1BtR3dhd0x3UG1t.jpg,2.829944214
1762,god wait but never neglect,يمهل ولا يهمل,"Farid Shawqy, Nour El Sherif, Salah Mansour, Mervat Amin, Laila Hamada, Magdi Wahba","فريد شوقي, نور الشريف, صلاح منصور, ميرفت أمين, ليلى حمادة, مجدي وهبة","romantic, drama, old movie","رومانسية, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtYm1wYnZSY3ZjY05ibVRZandMdw.jpg,2.829944214
1763,a thousand kiss,ألف بوسة وبوسة,"Hussein Fahmy, Yousra, Abdelmonem Madbouly, Nagwa Fouad, Samir Ghanem, Lebleba","حسين فهمي, يسرا, عبدالمنعم مدبولي, نجوى فؤاد, سمير غانم, لبلبة","drama, Music, old movie","دراما, موسيقي, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtdm1wbXZjRWNsbXJ0Y3ZjbUJObQ.jpg,2.829944214
1764,daqet qalb,دقة قلب,"Mahmoud Yassine, Mervat Amin, Samir Sabri, Mariem Fakhr Eldin, Emad Hamdy, Hassan Mostafa","محمود ياسين, ميرفت أمين, سمير صبري, مريم فخر الدين, عماد حمدي, حسن مصطفى","drama, comedy, old movie","دراما, كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtb2N2TmFjbXBZcG9Oam1iUA.jpg,2.829944214
1765,adam wel nessa,آدم والنساء,"Hassan Youssef, Nabila Obeid, Nagwa Fouad, Bader El Den Jamgome, Adly Kasseb, Abbas Fares","حسن يوسف, نبيلة عبيد, نجوى فؤاد, بدر الدين جمجوم, عدلي كاسب, عباس فارس",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21Udm1FbW9jbUVtYkVjd2Z3eG1FbXZtVG12Yw.jpg,2.829944214
1766,seraa maa al mawt,صراع مع الموت,"Farid Shawqy, Soheir Zaky, Mahmoud El Meleigy, Abdelmonem Madbouly, Nemat Mokhtar, Tawfik El Deken","فريد شوقي, سهير زكي, محمود المليجي, عبدالمنعم مدبولي, نعمت مختار, توفيق الدقن","comedy, Action, old movie","كوميديا, اكشن, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtdnZOcGJFY21iUG1ibWJtdmxseA.jpg,2.829944214
1767,khmst fy alg7ym,خمسة في الجحيم,"Saeed Saleh, Younes Shalaby, Esaad Younes, Ahmed Adaweya, Aaidah Riyadh, Ahmed Abdel Wareth","سعيد صالح, يونس شلبي, إسعاد يونس, أحمد عدوية, عايدة رياض, أحمد عبدالوارث","comedy, old movie","كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbWJtbW1tdk5FRWN3ZFR2Y05tbG14ag.jpg,2.829743656
1768,lial,ليال,"Soheir Ramzy, Mahmoud Abdelaziz, Hussein Fahmy, Taheyya Kariokka, Naeima El Soghaiar, Hassan Hosny","سهير رمزي, محمود عبدالعزيز, حسين فهمي, تحية كاريوكا, نعيمة الصغير, حسن حسني",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbWJtbW12bXZtdWNja3dQbUVQY052dmM.jpg,2.829743656
1769,alzwg alm7trm,الزوج المحترم,"Mohamed Reda, Safaa Abo ElSaoud, Samir Ghanem, Younes Shalaby, Ali Al Sharif, Nabila El Sayed","محمد رضا, صفاء أبو السعود, سمير غانم, يونس شلبي, علي الشريف, نبيلة السيد",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21Zb3ROTHRjRWNhbG1ZRW1qbVl2bUk.jpg,2.829743656
1770,shabab yahtareq,شباب يحترق,"Naglaa Fathy, Mahmoud Yassine, Mahmoud El Meleigy, Gina, Wahid Jalal, Mohamed Khairy","نجلاء فتحي, محمود ياسين, محمود المليجي, جينا, وحيد جلال, محمد خيري",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbXZtbXZOdm11Y2NOb2Ntb05md2w.jpg,2.829743656
1771,3fryt smart,عفريت سمارة,"Taheyya Kariokka, Mohsen Sarhan, Mahmoud Ismail, Kariman, Sumaya Tawfiq, Fouad Jafar","تحية كاريوكا, محسن سرحان, محمود إسماعيل, كريمان, سميحة توفيق, فؤاد جعفر",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbW12Tmptam1qRWN4bVl2bXp4UHZ3eA.jpg,2.829743656
1772,afra7,أفراح,"Hassan Youssef, Naglaa Fathy, Randa, Adel Adham, El Deif Ahmed, Samir Ghanem","حسن يوسف, نجلاء فتحي, رندة, عادل أدهم, الضيف أحمد, سمير غانم","drama, comedy, Music, old movie","دراما, كوميديا, موسيقي, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbWJtcG1tTGNFY21tdnROcGpteGph.jpg,2.828979378
1773,amricany fi tanta,أمريكاني من طنطا,"Hussein Riad, Soliman Naguib, Shokry Sarhan, Kariman, Zouzou Madi, Fardos Mohamed","حسين رياض, سليمان نجيب, شكري سرحان, كريمان, زوزو ماضي, فردوس محمد","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZ2TnBFbUVFY3dDanZObW1tbUl4bUk.jpg,2.828979378
1774,geddo mshakel,جدو مشاكل,"Khaled Selim, Mohamed Reda, Mai ElKady, Samy Maghawry, Lotfy Labib, Mervat Mahmoud","خالد سليم, محمد رضا, مي القاضي, سامي مغاوري, لطفي لبيب, ميرفت محمود",drama,دراما,https://i.egycdn.com/pic/WmFwZndlY21ZWW9jbW1tRW1tRWNtSHRjd1RUVHJ3.jpg,2.8288880965
1775,believing in god,آمنت بالله,"Aziza Amir, Madiha Yousri, Mahmoud El Meleigy, Ismail Yasin, Nabil El Alfy, Stephan Rosty","عزيزة أمير, مديحة يسري, محمود المليجي, إسماعيل يس, نبيل الألفي, إستيفان روستي","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtdm1FbXZ2Y0VjdmNtQ2ptbXZVVG1tSQ.jpg,2.8288880965
1776,hulm aleumr,حلم العمر,"Hamada Helal, Dina Fouad, Hala Fakher, Tawfik Abdel Hamid, Hajjaj Kamel, Menna Arafa","حمادة هلال, دينا فؤاد, هالة فاخر, توفيق عبدالحميد, حجاج كامل, منة عرفة","romantic, sport, drama","رومانسية, رياضة, دراما",https://i.egycdn.com/pic/WmFwZndlY21tbUVtRW1UYm1qRWNhY05FeG1HTmJjdw.jpg,2.8287227675
1777,mw3d m3 alry2ys,موعد مع الرئيس,"Kamal El Shennawy, Farouk El Feshawi, Elham Shahein, El Said Radi, Saeid Abdelghani, Saad Ardash","كمال الشناوي, فاروق الفيشاوي, إلهام شاهين, السيد راضي, سعيد عبدالغني, سعد أردش","excitement, old movie, crime","اثارة, جريمة, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtcFlFbUVFY3ZOdm1ibG1FbGxtbQ.jpg,2.828600653
1778,almughamarat alkubraa,المغامرة الكبرى,"Farid Shawqy, Hassan Youssef, Nagwa Fouad, Madiha Salem, Nawal Abou El Fotouh, Aziza Helmy","فريد شوقي, حسن يوسف, نجوى فؤاد, مديحة سالم, نوال أبو الفتوح, عزيزة حلمي","excitement, old movie, crime","اثارة, جريمة, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtVGJtdnZSY21IY21ZVEVtbW1Hdw.jpg,2.828600653
1779,ragol mohem giddann,رجل مهم جدا,"Farouk El Feshawi, Maaly Zayed, Zouzou Nabil, Eman, Firas Naanaa, Wafaa Amer","فاروق الفيشاوي, معالي زايد, زوزو نبيل, إيمان, فراس نعناع, وفاء عامر","comedy, excitement, drama, old movie","كوميديا, اثارة, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZ2Y21ZWXVjdndQdk5qbUV3Q2ph.jpg,2.8283661915
1780,hamlet far3on,حملة فرعون,"Amr Saad, Ruby, Mahmoud Abdelmoghni, Horeya Farghaly, Ramez Amir, Mohamed Lotfy","عمرو سعد, روبي, محمود عبدالمغني, حورية فرغلي, رامز أمير, محمد لطفي","excitement, Action","اثارة, اكشن",https://i.egycdn.com/pic/WmFwZndlY21ZcG9OWUVtbUVjbGx2Y21tdmNtbW1FbW0.jpg,2.8282835815
1781,ithnayn ala al tariq,اثنين على الرصيف,"Samah Yousry, Gihan Kamary, Maher Essam, Waheid Seif, Inas El Naggar","سامح يسري, جيهان قمري, ماهر عصام, وحيد سيف, إيناس النجار",,,https://i.egycdn.com/pic/WmFwZndlY21qbVlibVlqbWVjd0NqbWptRW1Dam1idnc.jpg,2.828243656
1782,d3wny ant2m,دعوني انتقم,"Hussein Fahmy, Roshdy Abaza, Madiha Kamel, Zizi Mostafa, Mervat Al Shenawi, Salah Nazmi","حسين فهمي, رشدي أباظة, مديحة كامل, زيزي مصطفى, ميرفت الشناوي, صلاح نظمي","old movie, crime","جريمة, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtYnZjbWJtYkVjbWp3VEVtcHZtelBtSQ.jpg,2.828243656
